QID,title,titleSlug,difficulty,acceptanceRate,paidOnly,topicTags,categorySlug
254,Factor Combinations,factor-combinations,Medium,49.75568253676259,True,backtracking,algorithms
255,Verify Preorder Sequence in Binary Search Tree,verify-preorder-sequence-in-binary-search-tree,Medium,50.24090471082344,True,"array,stack,tree,binary-search-tree,recursion,monotonic-stack,binary-tree",algorithms
256,Paint House,paint-house,Medium,62.90559283854205,True,"array,dynamic-programming",algorithms
257,Binary Tree Paths,binary-tree-paths,Easy,64.71093916103466,False,"string,backtracking,tree,depth-first-search,binary-tree",algorithms
258,Add Digits,add-digits,Easy,67.13367086006079,False,"math,simulation,number-theory",algorithms
259,3Sum Smaller,3sum-smaller,Medium,50.857958245922944,True,"array,two-pointers,binary-search,sorting",algorithms
260,Single Number III,single-number-iii,Medium,70.77135091907589,False,"array,bit-manipulation",algorithms
261,Graph Valid Tree,graph-valid-tree,Medium,48.520014203296675,True,"depth-first-search,breadth-first-search,union-find,graph",algorithms
262,Trips and Users,trips-and-users,Hard,36.591945056147885,False,database,database
263,Ugly Number,ugly-number,Easy,42.154407698097465,False,math,algorithms
264,Ugly Number II,ugly-number-ii,Medium,49.144393426256244,False,"hash-table,math,dynamic-programming,heap-priority-queue",algorithms
265,Paint House II,paint-house-ii,Hard,55.14120013584471,True,"array,dynamic-programming",algorithms
266,Palindrome Permutation,palindrome-permutation,Easy,67.69204978835756,True,"hash-table,string,bit-manipulation",algorithms
267,Palindrome Permutation II,palindrome-permutation-ii,Medium,41.85489734752871,True,"hash-table,string,backtracking",algorithms
268,Missing Number,missing-number,Easy,68.10919814010543,False,"array,hash-table,math,binary-search,bit-manipulation,sorting",algorithms
269,Alien Dictionary,alien-dictionary,Hard,35.99352771344269,True,"array,string,depth-first-search,breadth-first-search,graph,topological-sort",algorithms
270,Closest Binary Search Tree Value,closest-binary-search-tree-value,Easy,51.050137797054305,True,"binary-search,tree,depth-first-search,binary-search-tree,binary-tree",algorithms
271,Encode and Decode Strings,encode-and-decode-strings,Medium,47.673265163432966,True,"array,string,design",algorithms
272,Closest Binary Search Tree Value II,closest-binary-search-tree-value-ii,Hard,59.47919415852908,True,"two-pointers,stack,tree,depth-first-search,binary-search-tree,heap-priority-queue,binary-tree",algorithms
273,Integer to English Words,integer-to-english-words,Hard,34.01685321724352,False,"math,string,recursion",algorithms
274,H-Index,h-index,Medium,39.36013967912664,False,"array,sorting,counting-sort",algorithms
275,H-Index II,h-index-ii,Medium,38.44340628108569,False,"array,binary-search",algorithms
276,Paint Fence,paint-fence,Medium,47.06157978712661,True,dynamic-programming,algorithms
277,Find the Celebrity,find-the-celebrity,Medium,47.57189875199802,True,"two-pointers,graph,interactive",algorithms
278,First Bad Version,first-bad-version,Easy,44.888387352424466,False,"binary-search,interactive",algorithms
279,Perfect Squares,perfect-squares,Medium,55.111611910636185,False,"math,dynamic-programming,breadth-first-search",algorithms
280,Wiggle Sort,wiggle-sort,Medium,67.86089981251958,True,"array,greedy,sorting",algorithms
281,Zigzag Iterator,zigzag-iterator,Medium,64.38984285704737,True,"array,design,queue,iterator",algorithms
282,Expression Add Operators,expression-add-operators,Hard,40.2891540144848,False,"math,string,backtracking",algorithms
283,Move Zeroes,move-zeroes,Easy,62.10202063421132,False,"array,two-pointers",algorithms
284,Peeking Iterator,peeking-iterator,Medium,59.901396223108975,False,"array,design,iterator",algorithms
285,Inorder Successor in BST,inorder-successor-in-bst,Medium,50.11588176965386,True,"tree,depth-first-search,binary-search-tree,binary-tree",algorithms
286,Walls and Gates,walls-and-gates,Medium,61.879492631532486,True,"array,breadth-first-search,matrix",algorithms
287,Find the Duplicate Number,find-the-duplicate-number,Medium,61.58184071371657,False,"array,two-pointers,binary-search,bit-manipulation",algorithms
288,Unique Word Abbreviation,unique-word-abbreviation,Medium,26.53261367795303,True,"array,hash-table,string,design",algorithms
289,Game of Life,game-of-life,Medium,70.08059235450071,False,"array,matrix,simulation",algorithms
290,Word Pattern,word-pattern,Easy,42.42731615136069,False,"hash-table,string",algorithms
291,Word Pattern II,word-pattern-ii,Medium,48.39001256786959,True,"hash-table,string,backtracking",algorithms
292,Nim Game,nim-game,Easy,57.273915555479284,False,"math,brainteaser,game-theory",algorithms
293,Flip Game,flip-game,Easy,64.7018060548313,True,string,algorithms
294,Flip Game II,flip-game-ii,Medium,52.15410769811979,True,"math,dynamic-programming,backtracking,memoization,game-theory",algorithms
295,Find Median from Data Stream,find-median-from-data-stream,Hard,52.34686382999559,False,"two-pointers,design,sorting,heap-priority-queue,data-stream",algorithms
296,Best Meeting Point,best-meeting-point,Hard,60.9729355007569,True,"array,math,sorting,matrix",algorithms
297,Serialize and Deserialize Binary Tree,serialize-and-deserialize-binary-tree,Hard,57.522904999418,False,"string,tree,depth-first-search,breadth-first-search,design,binary-tree",algorithms
298,Binary Tree Longest Consecutive Sequence,binary-tree-longest-consecutive-sequence,Medium,53.73307033909167,True,"tree,depth-first-search,binary-tree",algorithms
299,Bulls and Cows,bulls-and-cows,Medium,50.64078832323773,False,"hash-table,string,counting",algorithms
300,Longest Increasing Subsequence,longest-increasing-subsequence,Medium,56.28219866438782,False,"array,binary-search,dynamic-programming",algorithms
301,Remove Invalid Parentheses,remove-invalid-parentheses,Hard,48.54561630151329,False,"string,backtracking,breadth-first-search",algorithms
302,Smallest Rectangle Enclosing Black Pixels,smallest-rectangle-enclosing-black-pixels,Hard,59.1313564257262,True,"array,binary-search,depth-first-search,breadth-first-search,matrix",algorithms
303,Range Sum Query - Immutable,range-sum-query-immutable,Easy,65.02776187846604,False,"array,design,prefix-sum",algorithms
304,Range Sum Query 2D - Immutable,range-sum-query-2d-immutable,Medium,55.265572595526514,False,"array,design,matrix,prefix-sum",algorithms
305,Number of Islands II,number-of-islands-ii,Hard,39.914539453754045,True,"array,hash-table,union-find",algorithms
306,Additive Number,additive-number,Medium,31.97493111096176,False,"string,backtracking",algorithms
307,Range Sum Query - Mutable,range-sum-query-mutable,Medium,41.27489712658343,False,"array,design,binary-indexed-tree,segment-tree",algorithms
308,Range Sum Query 2D - Mutable,range-sum-query-2d-mutable,Hard,44.2981960394249,True,"array,design,binary-indexed-tree,segment-tree,matrix",algorithms
309,Best Time to Buy and Sell Stock with Cooldown,best-time-to-buy-and-sell-stock-with-cooldown,Medium,59.131788602021,False,"array,dynamic-programming",algorithms
310,Minimum Height Trees,minimum-height-trees,Medium,41.87633348955357,False,"depth-first-search,breadth-first-search,graph,topological-sort",algorithms
311,Sparse Matrix Multiplication,sparse-matrix-multiplication,Medium,68.2775119617225,True,"array,hash-table,matrix",algorithms
312,Burst Balloons,burst-balloons,Hard,59.83599756890514,False,"array,dynamic-programming",algorithms
313,Super Ugly Number,super-ugly-number,Medium,45.35963663480442,False,"array,math,dynamic-programming",algorithms
314,Binary Tree Vertical Order Traversal,binary-tree-vertical-order-traversal,Medium,55.15380074278697,True,"hash-table,tree,depth-first-search,breadth-first-search,sorting,binary-tree",algorithms
315,Count of Smaller Numbers After Self,count-of-smaller-numbers-after-self,Hard,42.597261877862906,False,"array,binary-search,divide-and-conquer,binary-indexed-tree,segment-tree,merge-sort,ordered-set",algorithms
316,Remove Duplicate Letters,remove-duplicate-letters,Medium,50.15989780382024,False,"string,stack,greedy,monotonic-stack",algorithms
317,Shortest Distance from All Buildings,shortest-distance-from-all-buildings,Hard,43.46610064864146,True,"array,breadth-first-search,matrix",algorithms
318,Maximum Product of Word Lengths,maximum-product-of-word-lengths,Medium,60.21665862930144,False,"array,string,bit-manipulation",algorithms
319,Bulb Switcher,bulb-switcher,Medium,53.120177214783496,False,"math,brainteaser",algorithms
320,Generalized Abbreviation,generalized-abbreviation,Medium,59.74860358174085,True,"string,backtracking,bit-manipulation",algorithms
321,Create Maximum Number,create-maximum-number,Hard,30.786508170352946,False,"array,two-pointers,stack,greedy,monotonic-stack",algorithms
322,Coin Change,coin-change,Medium,44.824897584613666,False,"array,dynamic-programming,breadth-first-search",algorithms
323,Number of Connected Components in an Undirected Graph,number-of-connected-components-in-an-undirected-graph,Medium,63.24147337262248,True,"depth-first-search,breadth-first-search,union-find,graph",algorithms
324,Wiggle Sort II,wiggle-sort-ii,Medium,34.7881062718866,False,"array,divide-and-conquer,greedy,sorting,quickselect",algorithms
325,Maximum Size Subarray Sum Equals k,maximum-size-subarray-sum-equals-k,Medium,49.63423669738174,True,"array,hash-table,prefix-sum",algorithms
326,Power of Three,power-of-three,Easy,47.06353033330736,False,"math,recursion",algorithms
327,Count of Range Sum,count-of-range-sum,Hard,36.1608445280275,False,"array,binary-search,divide-and-conquer,binary-indexed-tree,segment-tree,merge-sort,ordered-set",algorithms
328,Odd Even Linked List,odd-even-linked-list,Medium,61.61833668293617,False,linked-list,algorithms
329,Longest Increasing Path in a Matrix,longest-increasing-path-in-a-matrix,Hard,54.11156387105848,False,"array,dynamic-programming,depth-first-search,breadth-first-search,graph,topological-sort,memoization,matrix",algorithms
330,Patching Array,patching-array,Hard,53.17762769828277,False,"array,greedy",algorithms
331,Verify Preorder Serialization of a Binary Tree,verify-preorder-serialization-of-a-binary-tree,Medium,45.52675925751909,False,"string,stack,tree,binary-tree",algorithms
332,Reconstruct Itinerary,reconstruct-itinerary,Hard,43.295161193782015,False,"depth-first-search,graph,eulerian-circuit",algorithms
333,Largest BST Subtree,largest-bst-subtree,Medium,44.39870707517198,True,"dynamic-programming,tree,depth-first-search,binary-search-tree,binary-tree",algorithms
334,Increasing Triplet Subsequence,increasing-triplet-subsequence,Medium,39.430479411216126,False,"array,greedy",algorithms
335,Self Crossing,self-crossing,Hard,30.972301749408178,False,"array,math,geometry",algorithms
336,Palindrome Pairs,palindrome-pairs,Hard,35.61578473407616,False,"array,hash-table,string,trie",algorithms
337,House Robber III,house-robber-iii,Medium,54.449104557845594,False,"dynamic-programming,tree,depth-first-search,binary-tree",algorithms
338,Counting Bits,counting-bits,Easy,78.85576199175543,False,"dynamic-programming,bit-manipulation",algorithms
339,Nested List Weight Sum,nested-list-weight-sum,Medium,84.26183494975315,True,"depth-first-search,breadth-first-search",algorithms
340,Longest Substring with At Most K Distinct Characters,longest-substring-with-at-most-k-distinct-characters,Medium,49.029000160221884,True,"hash-table,string,sliding-window",algorithms
341,Flatten Nested List Iterator,flatten-nested-list-iterator,Medium,64.78141347916471,False,"stack,tree,depth-first-search,design,queue,iterator",algorithms
342,Power of Four,power-of-four,Easy,48.44667675437788,False,"math,bit-manipulation,recursion",algorithms
343,Integer Break,integer-break,Medium,60.63365572875639,False,"math,dynamic-programming",algorithms
344,Reverse String,reverse-string,Easy,79.0239967365084,False,"two-pointers,string",algorithms
345,Reverse Vowels of a String,reverse-vowels-of-a-string,Easy,54.37821770445179,False,"two-pointers,string",algorithms
346,Moving Average from Data Stream,moving-average-from-data-stream,Easy,78.80563300065612,True,"array,design,queue,data-stream",algorithms
347,Top K Frequent Elements,top-k-frequent-elements,Medium,63.29857096472213,False,"array,hash-table,divide-and-conquer,sorting,heap-priority-queue,bucket-sort,counting,quickselect",algorithms
348,Design Tic-Tac-Toe,design-tic-tac-toe,Medium,58.17448119466248,True,"array,hash-table,design,matrix,simulation",algorithms
349,Intersection of Two Arrays,intersection-of-two-arrays,Easy,75.24930274280274,False,"array,hash-table,two-pointers,binary-search,sorting",algorithms
350,Intersection of Two Arrays II,intersection-of-two-arrays-ii,Easy,58.671342213425824,False,"array,hash-table,two-pointers,binary-search,sorting",algorithms
351,Android Unlock Patterns,android-unlock-patterns,Medium,52.96678325268136,True,"dynamic-programming,backtracking,bit-manipulation,bitmask",algorithms
352,Data Stream as Disjoint Intervals,data-stream-as-disjoint-intervals,Hard,60.17912115660475,False,"binary-search,design,ordered-set",algorithms
353,Design Snake Game,design-snake-game,Medium,38.87198178488519,True,"array,hash-table,design,queue,simulation",algorithms
354,Russian Doll Envelopes,russian-doll-envelopes,Hard,37.087635835464006,False,"array,binary-search,dynamic-programming,sorting",algorithms
355,Design Twitter,design-twitter,Medium,40.613033743963534,False,"hash-table,linked-list,design,heap-priority-queue",algorithms
356,Line Reflection,line-reflection,Medium,35.725782414307005,True,"array,hash-table,math",algorithms
357,Count Numbers with Unique Digits,count-numbers-with-unique-digits,Medium,53.37604857277341,False,"math,dynamic-programming,backtracking",algorithms
358,Rearrange String k Distance Apart,rearrange-string-k-distance-apart,Hard,38.99435577931859,True,"hash-table,string,greedy,sorting,heap-priority-queue,counting",algorithms
359,Logger Rate Limiter,logger-rate-limiter,Easy,76.10342013063931,True,"hash-table,design,data-stream",algorithms
360,Sort Transformed Array,sort-transformed-array,Medium,56.07319593691975,True,"array,math,two-pointers,sorting",algorithms
